,key_0,1,2,3,IQ
0,01100100101,2165.6163940429688,5645.200412326389,6740.636393229167,6.53125
1,01100100102,947.6251438685825,2463.585431780134,3417.5085797991073,0.0
2,01100100104,996.372998046875,1463.83681640625,2198.248681640625,6.657894736842105
3,01100100105,1162.8353271484375,1511.038330078125,2624.7410481770835,7.266666666666667
4,01100100106,933.3480224609375,1665.9395141601562,2447.583984375,6.575
5,01100100107,1032.1050415039062,1704.3350219726562,2595.1239013671875,8.153846153846153
6,01100100109,1169.7349853515625,1510.4129638671875,2552.635986328125,8.04
7,01100100111,956.5826822916666,1491.8903401692708,2638.3583170572915,6.984126984126984
8,01100100112,1253.4739990234375,1500.9559936523438,2754.8819580078125,7.392857142857143
9,01100100113,1200.8049926757812,1582.385009765625,2843.642578125,8.397058823529411
10,01100100114,822.256787109375,1841.4135986328124,3026.8326171875,7.324324324324325
11,01100100115,1294.4619954427083,1693.4813232421875,3084.9766438802085,7.9523809523809526
12,01100100117,833.1036580403646,2036.2423909505208,2444.9056803385415,7.352941176470588
13,01100100201,1213.6710205078125,2056.2987365722656,3594.9262084960938,2.4
14,01100100202,563.1339721679688,2021.9439697265625,3090.510009765625,7.4375
15,01100100203,306.9504928588867,2205.02197265625,3332.014404296875,6.142857142857143
16,01100100205,1046.8625183105469,1971.7844848632812,3486.0205078125,6.681818181818182
17,01100100206,740.2173461914062,1973.0663248697917,3288.6097005208335,6.316666666666666
18,01100100207,381.22239990234374,2709.26318359375,3771.12119140625,5.833333333333333
19,01100100208,157.7606658935547,2547.5496419270835,3658.9853515625,7.217391304347826
20,01100100209,194.15900421142578,2532.7540283203125,3712.1959838867188,6.1940298507462686
21,01100100210,423.3473358154297,2502.9773763020835,3896.1673177083335,5.785714285714286
22,01100100211,855.5799983097957,2734.30029296875,4235.9341383713945,6.142857142857143
23,01100100212,541.9576619466146,2717.878662109375,4014.777587890625,6.625
24,01100100213,693.8405151367188,2956.43994140625,4006.9154052734375,6.105263157894737
25,01100100214,1444.4367797851562,3080.16455078125,4615.6001953125,0.0
26,01100100215,367.2959899902344,2757.0849609375,3858.596923828125,4.0
27,01100100216,528.7349853515625,2816.135986328125,4001.554931640625,6.434782608695652
28,01100100217,810.0,2917.462890625,4282.81982421875,9.38888888888889
29,01100100218,947.6323445638021,2985.2080078125,4420.452311197917,7.888888888888889
30,01100100219,659.68798828125,2947.089111328125,4132.5078125,6.85
31,01100100220,895.6777496337891,3259.2086791992188,4344.2476806640625,4.903225806451613
32,01100100221,1273.35302734375,3445.5233561197915,4746.173177083333,6.674418604651163
33,01100100222,1075.3194580078125,3362.7205810546875,4548.139404296875,5.655172413793103
34,01100200101,902.7107195172991,2922.696707589286,3170.5600237165177,12.4
35,01100200102,1232.960673014323,2842.840830485026,2951.2467346191406,9.508771929824562
36,01100200103,867.5979817708334,2819.9715983072915,3058.1686197916665,11.63888888888889
37,01100200104,910.7509765625,2768.402099609375,3006.59912109375,13.8
38,01100200105,1307.9810180664062,2472.2225341796875,2744.4949951171875,12.571428571428571
39,01100200106,1158.34965297154,2787.21231515067,3052.830235072545,11.047619047619047
40,01100200108,1073.310581752232,2716.730154854911,2972.6660679408483,12.5
41,01100200109,1094.541015625,2596.8175048828125,2835.0145263671875,12.114285714285714
42,01100200110,1216.49990234375,2554.9880859375,2744.06611328125,0.0
43,01100200111,1216.8921915690105,2477.617146809896,2748.038330078125,10.423076923076923
44,01100200112,1514.740576171875,2407.81201171875,2587.588623046875,0.0
45,01100200201,614.6130065917969,639.8110046386719,1699.8670043945312,7.12962962962963
46,01100200202,364.57940063476565,953.2786010742187,1917.6545654296874,6.612244897959184
47,01100200204,142.08399963378906,870.3159790039062,1753.885986328125,6.161290322580645
48,01100200205,291.00950622558594,1146.1165161132812,1829.9595336914062,5.935483870967742
49,01100200206,22.23566659291585,999.9269816080729,1624.2749837239583,7.851851851851852
50,01100200208,296.66650390625,1290.5474853515625,1490.1389770507812,7.85
51,01100200209,193.62649536132812,1206.0264892578125,1418.175537109375,6.875
52,01100200210,527.7660064697266,1469.1189880371094,1545.1604919433594,7.128205128205129
53,01100200211,542.3459899902343,1112.9873779296875,1297.63818359375,6.885714285714286
54,01100200212,540.6855010986328,1395.429178873698,1553.0855102539062,5.818181818181818
55,01100200213,755.1610107421875,856.6409912109375,1641.2049560546875,8.078125
56,01100200215,643.343505859375,1157.0369873046875,1655.7434692382812,8.857142857142858
57,01100200216,796.2160034179688,1098.8186848958333,1808.6160074869792,6.578947368421052
58,01100200217,1025.981393432617,1739.5648620605468,2410.7536560058593,0.0
59,01100200301,1684.080655924479,2399.8338216145835,2866.383723958333,10.46875
60,01100200302,1804.6576741536458,2158.6353352864585,2892.7763671875,12.333333333333334
61,01100200303,1489.1026814778645,2719.4373372395835,3810.3091023763022,11.704545454545455
62,01100200304,1861.944384765625,2089.598388671875,2950.83037109375,4.0
63,01100200305,1445.9214477539062,2496.237060546875,3591.673095703125,15.0
64,01100200306,1273.4893391927083,2738.297607421875,3833.733642578125,11.0
65,01100200307,1080.6306559244792,2841.1043294270835,3936.5403645833335,13.125
66,01100200308,1187.1592712402344,2808.7310180664062,3904.1669311523438,12.666666666666666
67,01100200309,1143.0390014648438,2845.073486328125,3940.509521484375,13.2
68,01100200311,1001.6549987792969,2955.01806640625,4050.4541015625,11.4
69,01100200312,1073.9759521484375,2917.9609375,4013.39697265625,15.0
70,01100200401,1088.929660373264,1604.5723470052083,1764.9089898003472,6.823529411764706
71,01100200402,962.0146280924479,1304.6900227864583,1428.1199951171875,8.26923076923077
72,01100200403,1009.3660278320312,1450.27197265625,1573.7020263671875,7.6
73,01100200404,1237.626416015625,1374.494189453125,1607.485595703125,11.857142857142858
74,01100200405,895.280029296875,1018.7100219726562,1113.2259521484375,6.984375
75,01100200406,657.4530029296875,1104.8189697265625,1407.7750244140625,7.426966292134831
76,01100200407,529.7382507324219,1225.2592468261719,1406.312255859375,7.454545454545454
77,01100200409,812.6595001220703,904.9844970703125,1722.1307678222656,8.9
78,01100200410,747.281005859375,843.4819946289062,1310.157958984375,7.160714285714286
79,01100200411,395.049129486084,1215.972396850586,1346.4938507080078,11.848484848484848
80,01100200412,654.6389973958334,884.0506795247396,1501.6573486328125,6.618181818181818
81,01100200413,624.9949951171875,721.1959838867188,1410.739990234375,6.7727272727272725
82,01100200415,605.2769775390625,697.1630249023438,1514.218994140625,6.849056603773585
83,01100200416,522.2420043945312,618.4429931640625,1513.4930419921875,5.916666666666667
84,01100200501,574.3696797688802,1464.3616943359375,1635.9519856770833,6.823529411764706
85,01100200502,501.3529866536458,1483.7019856770833,1689.1853434244792,7.708333333333333
86,01100200504,620.2230224609375,1602.572021484375,1869.0059814453125,9.451612903225806
87,01100200505,711.3410034179688,1477.281982421875,2155.337890625,8.85
88,01100200506,504.4530029296875,1270.39404296875,2007.498046875,8.041666666666666
89,01100200507,1217.7446797688801,1446.471659342448,1784.2886555989583,7.968421052631579
90,01100200508,694.9738362630209,1125.7561645507812,1678.5536702473958,7.225225225225225
91,01100200509,557.4065093994141,1085.8404846191406,1366.5584716796875,7.7611940298507465
92,01100200510,606.5650024414062,1110.781005859375,1414.2779541015625,9.25
93,01100200511,941.9119873046875,953.7680053710938,1546.75,7.708333333333333
94,01100200512,746.06201171875,1165.9520263671875,1289.8585205078125,6.421052631578948
95,01100200513,998.42333984375,1228.2891642252605,1448.5646362304688,7.642857142857143
96,01100200514,963.5946655273438,1289.861328125,1441.7266438802083,6.261682242990654
97,01100200602,105.83300018310547,1088.1820068359375,1731.041015625,7.948717948717949
98,01100200603,422.3340148925781,718.3510131835938,1613.4010009765625,7.2631578947368425
99,01100200604,384.54734293619794,627.8526814778646,1747.3886311848958,7.466666666666667
100,01100200605,427.58599853515625,584.8140258789062,1729.5479736328125,7.857142857142857
101,01100200606,202.07150268554688,810.3285217285156,1805.93896484375,6.96
102,01100200607,107.01850128173828,996.1890258789062,1732.2265014648438,7.848484848484849
103,01100200608,416.08399963378906,781.2890014648438,1687.3290405273438,7.089743589743589
104,01100200609,361.4386698404948,947.2243245442709,1969.6562906901042,6.637931034482759
105,01100200610,723.6896769205729,878.4756876627604,1801.8819986979167,8.421621621621622
106,01100200701,700.4333905475895,3527.3965975133383,4619.659388100229,0.0
107,01100200702,578.3920288085938,3413.544921875,4508.98095703125,9.166666666666666
108,01100200703,647.7999877929688,3482.952880859375,4578.38916015625,6.473684210526316
109,01100200704,488.40899658203125,3503.528076171875,4598.9638671875,7.882352941176471
110,01100200705,550.0419921875,3565.160888671875,4660.59716796875,7.833333333333333
111,01100200706,371.85767618815106,3611.3727213541665,4706.80859375,7.9818181818181815
112,01100200707,304.92498779296875,3772.906005859375,4868.341796875,8.88888888888889
113,01100200708,380.3710021972656,3697.4599609375,4792.89599609375,8.571428571428571
114,01100200709,177.4499969482422,3744.284912109375,4839.72119140625,5.666666666666667
115,01100200711,236.89100646972656,3775.10205078125,4870.5380859375,6.6
116,01100200712,361.61199951171875,3825.950927734375,4921.38720703125,6.0
117,01100200801,735.7129444795496,3388.499906652114,4483.935920266544,0.0
118,01100200802,959.8919982910156,2997.594482421875,4093.030517578125,10.555555555555555
119,01100200803,987.2050170898438,3107.212890625,4202.64892578125,12.411764705882353
120,01100200804,803.704115125868,3219.2654622395835,4314.701443142361,10.833333333333334
121,01100200805,850.708984375,3141.22802734375,4236.6640625,9.5
122,01100200806,839.8269958496094,3212.81689453125,4308.253173828125,10.0
123,01100200808,686.1880187988281,3305.7490234375,4401.18505859375,7.2
124,01100200809,727.6010131835938,3393.2119140625,4488.64794921875,8.384615384615385
125,01100200901,824.9375,1008.9725036621094,1377.5894775390625,8.12
126,01100200902,934.6184692382812,1749.85302734375,1871.6317138671875,6.511627906976744
127,01100200904,839.6270141601562,840.9340209960938,1540.112060546875,6.851851851851852
128,01100200905,633.343017578125,978.458984375,1857.4949951171875,6.648148148148148
129,01100200906,669.927490234375,1190.9624633789062,1896.1704711914062,6.961904761904762
130,01100200908,542.5075073242188,1100.6589965820312,1892.781005859375,6.357142857142857
131,01100200909,819.454345703125,1015.0613403320312,2027.4613444010417,6.545454545454546
132,01100200910,387.30967203776044,1239.8680013020833,2118.9039713541665,6.378378378378378
133,01100200911,628.4520263671875,1062.1910400390625,2074.591064453125,6.5
134,01100200912,327.5090026855469,1306.04248046875,2052.22998046875,6.271186440677966
135,01100200913,450.06500244140625,1240.5780029296875,2252.97802734375,7.583333333333333
136,01100200914,458.55774688720703,1468.6857299804688,2150.9214782714844,7.96
137,01100200915,93.86116727193196,1609.922831217448,2304.924845377604,6.295454545454546
138,01100200916,394.0307922363281,1978.71279296875,2232.441259765625,8.0
139,01100200917,519.9669901529948,1666.4350179036458,1928.5059814453125,6.958333333333333
140,01100200918,285.19366455078125,1698.4136962890625,2135.9376627604165,6.344827586206897
141,01100200919,408.6125030517578,2020.4144287109375,2243.2274169921875,8.45945945945946
142,01100200920,370.7250061035156,1884.9610595703125,2056.10498046875,6.5
143,01100201001,286.5790100097656,3824.7900390625,4920.225830078125,5.808510638297872
144,01100201002,140.21599960327148,3904.06494140625,4999.5009765625,6.0
145,01100201003,506.93322414822046,3875.6686740451387,4971.104600694444,7.9
146,01100201004,231.34800338745117,3995.197021484375,5090.6329345703125,6.463414634146342
147,01100201005,435.8392562866211,3909.8770141601562,5005.3131103515625,5.666666666666667
148,01100201006,355.42401123046875,3890.110107421875,4985.5458984375,5.219101123595506
149,01100201007,369.6439971923828,4035.138916015625,5130.574951171875,6.191489361702128
150,01100201010,877.7765553792318,4457.661268446181,5553.097303602431,5.914285714285715
151,01100300101,1910.031787109375,2548.545788574219,2898.853057861328,0.0
152,01100300102,555.8243204752604,777.3356730143229,1802.9110107421875,8.307692307692308
153,01100300103,380.17966715494794,708.5013224283854,1718.531982421875,6.5396825396825395
154,01100300104,216.20899963378906,872.4720255533854,1620.2480061848958,6.461538461538462
155,01100300105,1651.3907775878906,1814.2367248535156,2260.9215087890625,9.538461538461538
156,01100300106,399.4134979248047,773.5320129394531,1756.6704711914062,5.953488372093023
157,01100300107,187.85366821289062,1031.650655110677,1646.3326822916667,6.662337662337662
158,01100300108,870.854100036621,1378.8244140625,1725.2394775390626,7.946428571428571
159,01100300109,122.3326644897461,1042.2506713867188,1580.8116861979167,8.359649122807017
160,01100300110,201.84100341796875,1060.3369750976562,1303.7916666666667,9.424242424242424
161,01100300111,472.7734008789063,1121.1326171875,1315.0628173828125,8.006451612903225
162,01100300112,1321.900634765625,3822.484952059659,4114.070956143466,0.0
163,01100300201,2124.5406605113635,2287.3866558652935,3207.3046727035985,0.0
164,01100300202,1680.8697112327397,1843.7157294694769,2763.6337152525434,9.6
165,01100300203,836.0079956054688,1026.6714965820313,1869.9182006835938,7.0588235294117645
166,01100300204,905.612042549329,1663.3010034805689,2145.8675724909854,0.0
167,01100300205,732.7927551269531,869.7554931640625,1592.7692260742188,6.848101265822785
168,01100300206,810.1727447509766,902.4494781494141,1817.4197387695312,8.238095238095237
169,01100300207,803.0993245442709,1019.0336608886719,1938.95166015625,6.275862068965517
170,01100300209,668.207763671875,872.6282501220703,1780.4342346191406,7.821428571428571
171,01100300210,409.13280029296874,1088.9969970703125,1932.011572265625,7.171428571428572
172,01100300211,447.7429962158203,1149.0840454101562,2069.0020141601562,6.615384615384615
173,01100300212,277.91075134277344,1255.9002380371094,1886.8922424316406,6.882352941176471
174,01100300214,329.1677474975586,1535.583740234375,1788.0464782714844,7.478260869565218
175,01100300301,1038.6940104166667,1508.2865668402778,1840.9508734809028,3.3684210526315788
176,01100300302,1026.9336460658483,1700.7168579101562,2054.6727120535716,4.416666666666667
177,01100300303,487.8645673479353,1153.0120152064733,1527.9854387555804,6.8428571428571425
178,01100300304,600.3789978027344,780.3630065917969,1654.5640258789062,6.190476190476191
179,01100300305,480.7546081542969,866.8075805664063,1577.897021484375,7.085714285714285
180,01100300306,1121.7466634114583,1310.915751139323,1877.8564317491318,8.333333333333334
181,01100300307,316.3145065307617,841.1197509765625,1443.2099914550781,6.752808988764045
182,01100300308,583.2159957885742,1285.7349853515625,1541.4659881591797,6.2439024390243905
183,01100300309,412.87200927734375,1159.968017578125,1438.2960205078125,8.03225806451613
184,01100300310,567.8619995117188,1314.9580078125,1397.593994140625,5.916666666666667
185,01100300311,731.4110107421875,1275.9139404296875,1523.862060546875,8.716981132075471
186,01100300313,256.6719970703125,1049.123046875,1333.5350341796875,6.222222222222222
187,01100300315,767.343994140625,1220.2080078125,1559.7950439453125,0.0
188,01100300316,561.3244934082031,1181.3115234375,1353.7755126953125,8.647058823529411
189,01100300317,477.8834991455078,1250.8515014648438,1276.990478515625,8.466666666666667
190,01100300318,813.0799865722656,1132.3679809570312,1587.9149780273438,6.869565217391305
191,01100300319,392.22198486328125,1184.6729736328125,1197.9849853515625,7.0
192,01100300320,562.8309936523438,1162.64794921875,1355.281982421875,5.833333333333333
193,01100300321,520.4603373209635,1090.6333414713542,1311.6020100911458,7.533333333333333
194,01100300322,634.6486612955729,988.7276611328125,1332.531005859375,10.0
195,01100300401,567.6614990234375,726.5144958496094,1653.2630004882812,7.0701754385964914
196,01100300402,518.3590087890625,587.572021484375,1572.5439453125,6.471544715447155
197,01100300404,274.39366149902344,699.6273396809896,1359.3953043619792,7.633333333333334
198,01100300405,114.65299987792969,863.3155059814453,1106.1159973144531,9.24223602484472
199,01100300406,211.48099517822266,782.8215026855469,1271.8814697265625,7.423076923076923
200,01100300408,425.4729919433594,1217.9239501953125,1227.39404296875,8.297297297297296
201,01100300409,251.3320083618164,748.6050109863281,1211.9410400390625,0.0
202,01100300410,471.0174865722656,1131.1314697265625,1194.842529296875,8.26923076923077
203,01100300411,248.4720001220703,908.5859985351562,972.2969970703125,9.473684210526315
204,01100300412,251.5215072631836,897.8915100097656,1057.5595092773438,8.19047619047619
205,01100300501,448.38509022105825,3881.8609730113635,4089.0656960227275,0.0
206,01100300504,192.98500061035156,3661.55810546875,3899.7548828125,13.75
207,01100300505,49.7099986076355,3728.8629150390625,3967.0599365234375,5.333333333333333
208,01100300506,0.0,3679.153076171875,3917.35009765625,8.73076923076923
209,01100300601,447.88560180664064,4016.734619140625,4254.931640625,12.2
210,01100300602,410.4854990641276,3983.7025146484375,4221.899495442708,8.411764705882353
211,01100300603,646.8995598687065,3960.4013400607637,4198.598334418402,10.892307692307693
212,01100300604,205.0816386829723,3823.021728515625,4061.2187056107955,9.983870967741936
213,01100300605,332.093994140625,3790.549072265625,4028.74609375,8.846153846153847
214,01100300701,288.8582534790039,3623.0965576171875,3850.5784301757812,10.541666666666666
215,01100300702,268.1503321329753,3582.5274251302085,3813.4766438802085,10.619047619047619
216,01100300703,251.78833516438803,3587.5013020833335,3825.6983235677085,9.5
217,01100300704,169.88600413004556,3512.927001953125,3751.1240234375,8.478260869565217
218,01100300705,279.632750193278,3429.0107421875,3667.207763671875,9.035714285714286
219,01100300706,337.37628391810824,3394.5758928571427,3620.939208984375,12.368421052631579
220,01100300801,546.3045111762153,3625.693158637153,3774.705110677083,10.753846153846155
221,01100300802,677.833997938368,3393.113579644097,3540.2627766927085,11.121621621621621
222,01100300901,296.9977493286133,3781.9210205078125,4020.117919921875,7.181818181818182
223,01100300902,207.7095663888114,3632.7982352120534,3870.9952566964284,9.378787878787879
224,01100300903,360.89649963378906,3670.0549926757812,3908.251953125,10.916666666666666
225,01100300904,590.14599609375,3648.9190063476562,3887.1160278320312,10.0
226,01100300905,636.8098022460938,3604.703759765625,3842.90078125,11.484848484848484
227,01100300906,763.4520263671875,3517.5009765625,3755.697998046875,10.0
228,01100301001,448.1698303222656,502.87732950846356,1495.1284993489583,5.1
229,01100301002,247.95399475097656,671.9639892578125,1585.6490478515625,11.222222222222221
230,01100301003,480.8730010986328,610.5409851074219,1441.4819946289062,6.553846153846154
231,01100301004,342.62249755859375,678.9425048828125,1421.95751953125,11.16
232,01100301005,313.41900634765625,793.2799987792969,1268.2490234375,8.074074074074074
233,01100301006,315.9649963378906,1143.75,1173.6099853515625,7.5
234,01100301007,405.4339904785156,587.197998046875,1157.0250244140625,7.2
235,01100301008,262.9469909667969,1090.7320556640625,1195.531982421875,6.823529411764706
236,01100301009,370.07749938964844,856.0325012207031,1248.8894653320312,7.235294117647059
237,01100301010,656.190673828125,792.2110188802084,983.8613484700521,8.87037037037037
238,01100301011,476.7537536621094,1001.5875091552734,1188.1895141601562,8.917525773195877
239,01100301012,370.2430114746094,1060.0789794921875,1088.2359619140625,8.076923076923077
240,01100301013,499.4809875488281,958.9979858398438,1189.3170166015625,9.236842105263158
241,01100301014,441.3919982910156,1017.0869750976562,1131.22802734375,10.076923076923077
242,01100301101,132.76479949951172,3568.3486328125,3806.545654296875,9.702702702702704
243,01100301102,289.64499918619794,3578.9213053385415,3817.1183268229165,11.7
244,01100301103,629.5028033447265,3408.62869140625,3646.825673828125,9.73076923076923
245,01100301104,814.9234357561384,3317.6059919084823,3555.802978515625,8.333333333333334
246,01100301201,955.2410278320312,1007.8400268554688,1585.66796875,8.311475409836065
247,01100301202,848.377266438802,1505.5162109375,1720.404248046875,9.28
248,01100301203,934.2423095703125,980.6046549479166,1564.6693115234375,7.486486486486487
249,01100301204,751.3728332519531,1011.0805155436198,1376.243184407552,7.561797752808989
250,01100301205,797.843994140625,1144.7969970703125,1429.9849853515625,6.739130434782608
251,01100301206,565.1350021362305,1182.1495056152344,1261.2654724121094,7.23943661971831
252,01100301207,667.5560302734375,1296.4110107421875,1420.991943359375,0.0
253,01100301208,610.6122436523438,1330.2254943847656,1412.1710205078125,9.083333333333334
254,01100301210,532.5040283203125,1447.2020263671875,1450.8280029296875,9.292682926829269
255,01100301213,486.9830017089844,1401.6309814453125,1401.6810302734375,9.333333333333334
256,01100301214,453.4137420654297,1188.6722412109375,1200.2412414550781,8.279069767441861
257,01100301215,392.1310043334961,1306.8289794921875,1410.0750122070312,8.712765957446809
258,01100301301,697.7306722005209,969.9636840820312,1355.3470052083333,5.415094339622642
259,01100301302,754.8670043945312,966.4820251464844,1149.9860229492188,8.56
260,01100301303,606.7405090332031,983.4665222167969,1164.7275390625,7.76
261,01100301304,738.02099609375,930.29140625,1049.7083740234375,8.4
262,01100301306,598.2474975585938,1004.3730163574219,1088.0355224609375,8.290697674418604
263,01100301307,476.1370035807292,1102.5010172526042,1132.0913492838542,7.5476190476190474
264,01100301308,604.8297576904297,817.7927551269531,1113.470230102539,7.246913580246914
265,01100301309,183.87516148885092,982.1813151041666,1551.8694864908855,7.683257918552036
266,01100301401,500.82880249023435,3183.8142578125,3422.01123046875,10.26865671641791
267,01100301402,723.10302734375,3270.738037109375,3508.93505859375,10.0
268,01100301403,652.3809814453125,3233.08203125,3471.279052734375,0.0
269,01100301404,679.1896701388889,3003.623345269097,3241.8203125,10.520833333333334
270,01100301405,736.3296508789062,3038.3546549479165,3276.5516764322915,12.625
271,01100301501,508.718798828125,3192.070166015625,3430.2671875,10.872093023255815
272,01100301502,680.1372528076172,3020.6517333984375,3258.8487548828125,9.898305084745763
273,01100301503,863.0790100097656,2907.5615234375,3104.340576171875,9.56
274,01100301602,348.97349548339844,1009.0874938964844,1020.6405029296875,6.516129032258065
275,01100301603,590.239501953125,1052.0205078125,1115.6925048828125,8.666666666666666
276,01100301604,526.6675109863281,621.5505065917969,1090.70751953125,8.183673469387756
277,01100301605,475.37567138671875,794.2256673177084,928.6873372395834,8.477777777777778
278,01100301606,479.9026692708333,862.4816691080729,997.558349609375,8.794871794871796
279,01100301607,726.5759887695312,932.0015258789062,1042.1390075683594,7.8
280,01100301608,559.0570068359375,765.4439697265625,933.2449951171875,10.135135135135135
281,01100301609,611.9889984130859,854.1398773193359,933.8487548828125,8.64321608040201
282,01100301701,647.1309814453125,811.3480224609375,1336.967041015625,9.135714285714286
283,01100301702,1086.0159254807693,1219.5076998197114,1398.6109431340144,6.09433962264151
284,01100301704,738.3584899902344,1179.2954711914062,1406.718505859375,9.26865671641791
285,01100301705,856.3925170898438,1166.8705444335938,1414.468505859375,8.304347826086957
286,01100301706,499.2275085449219,1128.5945434570312,1512.5554809570312,8.419354838709678
287,01100301707,959.2790222167969,1262.404541015625,1319.5164794921875,9.137254901960784
288,01100301708,514.7739868164062,1136.6739501953125,1596.7249755859375,7.974683544303797
289,01100301709,1127.932373046875,1438.4103190104167,1552.2799886067708,8.324786324786325
290,01100301710,1016.4500122070312,1497.970947265625,1515.8790283203125,9.415584415584416
291,01100301801,793.891796875,1054.4496215820313,1206.2371826171875,8.21111111111111
292,01100301802,820.2239990234375,1013.2049865722656,1132.5680236816406,9.333333333333334
293,01100301803,693.6710205078125,796.7239990234375,998.8070068359375,8.119047619047619
294,01100301804,705.7897338867188,809.7552490234375,959.4450073242188,8.789473684210526
295,01100301805,626.2550048828125,1005.4530029296875,1291.3990478515625,8.184782608695652
296,01100301806,513.1322555541992,1026.3814849853516,1169.5132446289062,7.380952380952381
297,01100301807,721.9686686197916,854.0553385416666,977.2616577148438,8.934065934065934
298,01100301808,482.9630126953125,1167.592041015625,1175.2149658203125,7.530434782608696
299,01100301901,554.5544891357422,982.8310241699219,1722.3839721679688,9.0625
300,01100301902,665.4920043945312,792.9869995117188,1482.822998046875,9.08974358974359
